transaction_id,customer_id,account_number,transaction_type,channel,branch,amount_ngn,balance_after_ngn,transaction_datetime,mean,std,flag_statistical_outlier,hour,flag_off_hours_withdrawal,flag_velocity_transfer_x,transaction_date_only,flag_round_tripping,final_predicted_anomaly,flag_velocity_transfer_y,flag_velocity_transfer,is_flagged_anomaly
TXN0004861,CUST01724,6444303998,POS Payment,Internet Banking,Lagos Island,59271.17,188251.96,2025-02-21 18:20:36,30183.22639744952,201999.3457782681,0,18,0,0,2025-02-21,0,0,,0,0
TXN0003299,CUST01724,6444303998,Bill Payment,Mobile App,Bauchi Rd,3407.84,184844.12,2025-02-25 01:19:04,21098.941747967478,159017.0470171929,0,1,0,0,2025-02-25,0,0,,0,0
TXN0003807,CUST01724,6444303998,Deposit,USSD,Tudun Wada,35992.73,220836.85,2025-03-17 15:00:32,118545.24564193691,208386.5599244788,0,15,0,0,2025-03-17,0,0,,0,0
TXN0006044,CUST01724,6444303998,Deposit,ATM,Pantami,68586.64,289423.49,2025-05-01 22:34:07,118545.24564193691,208386.5599244788,0,22,0,0,2025-05-01,0,0,,0,0
TXN0003021,CUST01724,6444303998,Deposit,ATM,Bauchi Rd,72006.89,361430.38,2025-05-07 23:41:50,118545.24564193691,208386.5599244788,0,23,0,0,2025-05-07,0,0,,0,0
TXN0002071,CUST01724,6444303998,Deposit,Internet Banking,Tudun Wada,90450.75,451881.13,2025-05-14 14:13:08,118545.24564193691,208386.5599244788,0,14,0,0,2025-05-14,0,0,,0,0
TXN0009268,CUST01724,6444303998,Transfer,Mobile App,Gombe Main,262411.47,189469.66,2025-05-18 15:27:04,117697.78146520145,281258.69534751173,0,15,0,0,2025-05-18,0,0,0.0,0,0
TXN0008469,CUST01724,6444303998,Deposit,Mobile App,Gombe GRA,131071.43,320541.09,2025-06-17 21:30:32,118545.24564193691,208386.5599244788,0,21,0,0,2025-06-17,0,0,,0,0
TXN0003750,CUST01405,6450176200,POS Payment,Mobile App,Pantami,22401.29,251063.15,2025-01-20 05:38:59,30183.22639744952,201999.3457782681,0,5,0,0,2025-01-20,0,0,,0,0
TXN0000750,CUST01405,6450176200,Transfer,Mobile App,Bauchi Rd,46251.75,204811.4,2025-02-02 05:28:09,117697.78146520145,281258.69534751173,0,5,0,0,2025-02-02,0,0,0.0,0,0
TXN0000108,CUST01405,6450176200,Withdrawal,Mobile App,Tudun Wada,58288.03,146523.37,2025-02-06 23:56:50,75579.15662782955,206001.7785323362,0,23,0,0,2025-02-06,0,0,,0,0
TXN0008882,CUST01405,6450176200,Withdrawal,ATM,Kano Central,83126.14,63397.23,2025-02-11 15:22:05,75579.15662782955,206001.7785323362,0,15,0,0,2025-02-11,0,0,,0,0
TXN0010030,CUST01405,6450176200,Deposit,Branch,Gombe Main,83797.83,147195.06,2025-05-05 16:42:57,118545.24564193691,208386.5599244788,0,16,0,0,2025-05-05,0,0,,0,0
TXN0006001,CUST01405,6450176200,Transfer,Mobile App,Lagos Island,97682.04,49513.02,2025-06-01 23:52:48,117697.78146520145,281258.69534751173,0,23,0,0,2025-06-01,0,0,0.0,0,0
TXN0005540,CUST01405,6450176200,Withdrawal,Internet Banking,Gombe GRA,22312.91,27200.11,2025-06-02 08:47:06,75579.15662782955,206001.7785323362,0,8,0,0,2025-06-02,0,0,,0,0
TXN0008275,CUST01698,6461045561,Transfer,ATM,Bauchi Rd,89573.74,92571.19,2025-03-21 17:24:16,117697.78146520145,281258.69534751173,0,17,0,0,2025-03-21,0,0,0.0,0,0
TXN0006231,CUST01698,6461045561,Withdrawal,Mobile App,Gombe GRA,23125.77,69445.42,2025-04-06 15:25:25,75579.15662782955,206001.7785323362,0,15,0,0,2025-04-06,0,0,,0,0
TXN0003412,CUST01698,6461045561,Transfer,Internet Banking,Pantami,57871.2,11574.22,2025-05-12 14:39:23,117697.78146520145,281258.69534751173,0,14,0,0,2025-05-12,0,0,0.0,0,0
TXN0000477,CUST01698,6461045561,Withdrawal,USSD,Gombe GRA,25310.25,-13736.03,2025-05-19 20:19:33,75579.15662782955,206001.7785323362,0,20,0,0,2025-05-19,0,0,,0,0
TXN0005270,CUST01698,6461045561,Deposit,Branch,Gombe Main,157561.64,143825.61,2025-06-02 21:26:53,118545.24564193691,208386.5599244788,0,21,0,0,2025-06-02,0,0,,0,0
TXN0003559,CUST01698,6461045561,Deposit,ATM,Bauchi Rd,81397.2,225222.81,2025-06-29 13:08:32,118545.24564193691,208386.5599244788,0,13,0,0,2025-06-29,0,0,,0,0
TXN0004370,CUST01215,6461346263,Transfer,USSD,Tudun Wada,317789.22,145852.91,2025-01-01 15:06:01,117697.78146520145,281258.69534751173,0,15,0,0,2025-01-01,0,0,0.0,0,0
TXN0010487,CUST01215,6461346263,POS Payment,Branch,Pantami,28823.85,117029.06,2025-03-04 21:37:55,30183.22639744952,201999.3457782681,0,21,0,0,2025-03-04,0,0,,0,0
TXN0010331,CUST01215,6461346263,Deposit,ATM,Kano Central,57401.95,174431.01,2025-03-24 04:35:37,118545.24564193691,208386.5599244788,0,4,0,0,2025-03-24,0,0,,0,0
TXN0008883,CUST01215,6461346263,Bill Payment,Mobile App,Gombe GRA,9169.79,165261.22,2025-05-08 03:29:03,21098.941747967478,159017.0470171929,0,3,0,0,2025-05-08,0,0,,0,0
TXN0009555,CUST01215,6461346263,Transfer,Mobile App,Pantami,27114.62,138146.6,2025-06-09 03:10:29,117697.78146520145,281258.69534751173,0,3,0,0,2025-06-09,0,0,0.0,0,0
TXN0000040,CUST01215,6461346263,Withdrawal,ATM,Pantami,88237.51,49909.09,2025-06-15 22:46:12,75579.15662782955,206001.7785323362,0,22,0,0,2025-06-15,0,0,,0,0
TXN0003153,CUST00861,6474108735,Deposit,USSD,Kano Central,131250.73,230138.98,2025-02-10 01:56:51,118545.24564193691,208386.5599244788,0,1,0,0,2025-02-10,0,0,,0,0
TXN0003122,CUST00861,6474108735,Transfer,ATM,Pantami,33786.1,196352.88,2025-02-10 04:14:11,117697.78146520145,281258.69534751173,0,4,0,0,2025-02-10,0,0,0.0,0,0
TXN0002130,CUST00861,6474108735,Deposit,ATM,Gombe Main,83115.54,279468.42,2025-02-18 07:43:43,118545.24564193691,208386.5599244788,0,7,0,0,2025-02-18,0,0,,0,0
TXN0005641_0,CUST00861,6474108735,Transfer,USSD,Kano Central,905595.01,219133.56,2025-02-28 11:32:45,117697.78146520145,281258.69534751173,0,11,0,0,2025-02-28,0,0,0.0,0,1
TXN0005641,CUST00861,6474108735,Withdrawal,USSD,Kano Central,60334.86,219133.56,2025-02-28 11:32:45,75579.15662782955,206001.7785323362,0,11,0,0,2025-02-28,0,0,,0,0
TXN0005641_1,CUST00861,6474108735,Transfer,USSD,Kano Central,905595.01,219133.56,2025-02-28 11:34:45,117697.78146520145,281258.69534751173,0,11,0,0,2025-02-28,0,0,0.0,0,1
TXN0005641_2,CUST00861,6474108735,Transfer,USSD,Kano Central,905595.01,219133.56,2025-02-28 11:36:45,117697.78146520145,281258.69534751173,0,11,0,1,2025-02-28,0,1,1.0,1,1
TXN0006781,CUST00861,6474108735,Deposit,ATM,Kano Central,27381.41,246514.97,2025-04-20 17:03:14,118545.24564193691,208386.5599244788,0,17,0,0,2025-04-20,0,0,,0,0
TXN0003461,CUST00861,6474108735,Bill Payment,Mobile App,Bauchi Rd,87822.83,158692.14,2025-05-28 14:12:55,21098.941747967478,159017.0470171929,0,14,0,0,2025-05-28,0,0,,0,0
TXN0003596,CUST00861,6474108735,Withdrawal,Mobile App,Bauchi Rd,39041.93,119650.21,2025-06-18 07:18:05,75579.15662782955,206001.7785323362,0,7,0,0,2025-06-18,0,0,,0,0
TXN0001106,CUST00929,6487905756,Bill Payment,Mobile App,Pantami,10494.14,473184.15,2025-01-06 19:58:43,21098.941747967478,159017.0470171929,0,19,0,0,2025-01-06,0,0,,0,0
TXN0004101,CUST00929,6487905756,Transfer,Mobile App,Tudun Wada,240474.45,232709.7,2025-02-24 05:33:06,117697.78146520145,281258.69534751173,0,5,0,0,2025-02-24,0,0,0.0,0,0
TXN0001916,CUST00929,6487905756,POS Payment,Branch,Gombe GRA,16198.45,216511.25,2025-03-21 11:35:33,30183.22639744952,201999.3457782681,0,11,0,0,2025-03-21,0,0,,0,0
TXN0006423,CUST00929,6487905756,Transfer,Mobile App,Gombe GRA,50762.12,165749.13,2025-05-14 11:35:25,117697.78146520145,281258.69534751173,0,11,0,0,2025-05-14,0,0,0.0,0,0
TXN0009687,CUST00929,6487905756,Bill Payment,ATM,Bauchi Rd,28556.25,137192.88,2025-05-20 17:12:50,21098.941747967478,159017.0470171929,0,17,0,0,2025-05-20,0,0,,0,0
TXN0007465,CUST00929,6487905756,Deposit,Internet Banking,Kano Central,44278.63,181471.51,2025-06-18 00:32:56,118545.24564193691,208386.5599244788,0,0,0,0,2025-06-18,0,0,,0,0
TXN0004675,CUST00929,6487905756,POS Payment,Branch,Lagos Island,10839.68,170631.83,2025-06-27 22:50:47,30183.22639744952,201999.3457782681,0,22,0,0,2025-06-27,0,0,,0,0
TXN0008419,CUST01235,6488204008,Transfer,Mobile App,Lagos Island,108181.5,294133.29,2025-01-21 10:54:26,117697.78146520145,281258.69534751173,0,10,0,0,2025-01-21,0,0,0.0,0,0
TXN0003827,CUST01235,6488204008,Transfer,Branch,Kano Central,87954.24,206179.05,2025-01-22 09:46:45,117697.78146520145,281258.69534751173,0,9,0,0,2025-01-22,0,0,0.0,0,0
TXN0002185,CUST01235,6488204008,Bill Payment,Mobile App,Lagos Island,23753.64,182425.41,2025-01-26 18:29:21,21098.941747967478,159017.0470171929,0,18,0,0,2025-01-26,0,0,,0,0
TXN0003448,CUST01235,6488204008,Withdrawal,Mobile App,Pantami,43466.05,138959.36,2025-02-20 17:56:31,75579.15662782955,206001.7785323362,0,17,0,0,2025-02-20,0,0,,0,0
TXN0000037,CUST01235,6488204008,POS Payment,ATM,Kano Central,9100.47,129858.89,2025-03-12 08:44:40,30183.22639744952,201999.3457782681,0,8,0,0,2025-03-12,0,0,,0,0
TXN0007745,CUST01235,6488204008,Withdrawal,Branch,Pantami,139366.95,-9508.06,2025-03-24 10:15:40,75579.15662782955,206001.7785323362,0,10,0,0,2025-03-24,0,0,,0,0
TXN0008556,CUST01235,6488204008,Deposit,Mobile App,Tudun Wada,25506.74,15998.68,2025-03-24 11:06:58,118545.24564193691,208386.5599244788,0,11,0,0,2025-03-24,0,0,,0,0
TXN0007087,CUST01235,6488204008,Transfer,Internet Banking,Gombe GRA,106464.95,-50000.0,2025-04-19 17:41:20,117697.78146520145,281258.69534751173,0,17,0,0,2025-04-19,0,0,0.0,0,1
TXN0007351,CUST01235,6488204008,Transfer,Mobile App,Kano Central,61844.02,-50000.0,2025-04-23 03:26:44,117697.78146520145,281258.69534751173,0,3,0,0,2025-04-23,0,0,0.0,0,0
TXN0004198,CUST01235,6488204008,Withdrawal,USSD,Bauchi Rd,42469.05,-50000.0,2025-04-26 18:22:12,75579.15662782955,206001.7785323362,0,18,0,0,2025-04-26,0,0,,0,0
TXN0008234,CUST01235,6488204008,Withdrawal,Mobile App,Gombe Main,50796.22,-50000.0,2025-05-25 12:17:00,75579.15662782955,206001.7785323362,0,12,0,0,2025-05-25,0,0,,0,0
TXN0004553,CUST01235,6488204008,Deposit,Mobile App,Pantami,185803.3,135803.3,2025-06-09 04:25:29,118545.24564193691,208386.5599244788,0,4,0,0,2025-06-09,0,0,,0,0
TXN0009257,CUST01798,6490933357,Withdrawal,ATM,Tudun Wada,98003.87,208871.32,2025-01-03 21:25:29,75579.15662782955,206001.7785323362,0,21,0,0,2025-01-03,0,0,,0,0
TXN0005149,CUST01798,6490933357,Transfer,Mobile App,Tudun Wada,50465.5,158405.82,2025-01-31 12:59:27,117697.78146520145,281258.69534751173,0,12,0,0,2025-01-31,0,0,0.0,0,0
TXN0006052,CUST01798,6490933357,Transfer,Branch,Kano Central,28896.21,129509.61,2025-02-07 11:59:14,117697.78146520145,281258.69534751173,0,11,0,0,2025-02-07,0,0,0.0,0,0
TXN0002967,CUST01798,6490933357,Deposit,ATM,Lagos Island,111826.72,241336.33,2025-03-09 18:55:09,118545.24564193691,208386.5599244788,0,18,0,0,2025-03-09,0,0,,0,0
TXN0003534,CUST01798,6490933357,Transfer,Branch,Bauchi Rd,109940.25,131396.08,2025-03-10 05:42:02,117697.78146520145,281258.69534751173,0,5,0,0,2025-03-10,0,0,0.0,0,0
TXN0001556,CUST01798,6490933357,Deposit,Mobile App,Gombe Main,227417.27,358813.35,2025-04-04 16:34:33,118545.24564193691,208386.5599244788,0,16,0,0,2025-04-04,0,0,,0,0
TXN0006165,CUST01798,6490933357,Deposit,Branch,Tudun Wada,73803.68,432617.03,2025-06-24 12:13:43,118545.24564193691,208386.5599244788,0,12,0,0,2025-06-24,0,0,,0,0
TXN0009554,CUST01798,6490933357,Transfer,Branch,Gombe Main,56210.62,376406.41,2025-06-29 09:51:03,117697.78146520145,281258.69534751173,0,9,0,0,2025-06-29,0,0,0.0,0,0
TXN0001979,CUST01798,6490933357,Withdrawal,Mobile App,Gombe GRA,121494.6,254911.81,2025-06-29 14:59:12,75579.15662782955,206001.7785323362,0,14,0,0,2025-06-29,0,0,,0,0
TXN0004204,CUST01354,6498994637,Withdrawal,Mobile App,Kano Central,31043.94,94196.05,2025-02-23 06:22:34,75579.15662782955,206001.7785323362,0,6,0,0,2025-02-23,0,0,,0,0
TXN0002117,CUST01354,6498994637,Transfer,USSD,Kano Central,59558.26,34637.79,2025-03-06 13:50:31,117697.78146520145,281258.69534751173,0,13,0,0,2025-03-06,0,0,0.0,0,0
TXN0001414,CUST01354,6498994637,Withdrawal,ATM,Tudun Wada,44296.14,-9658.35,2025-03-28 10:38:06,75579.15662782955,206001.7785323362,0,10,0,0,2025-03-28,0,0,,0,0
TXN0000203,CUST01354,6498994637,Deposit,ATM,Gombe Main,64566.11,54907.76,2025-04-05 00:01:06,118545.24564193691,208386.5599244788,0,0,0,0,2025-04-05,0,0,,0,0
TXN0009961,CUST01354,6498994637,Withdrawal,Mobile App,Bauchi Rd,33712.49,21195.27,2025-05-13 22:31:41,75579.15662782955,206001.7785323362,0,22,0,0,2025-05-13,0,0,,0,0
TXN0006881,CUST01354,6498994637,POS Payment,Branch,Pantami,37312.05,-16116.78,2025-05-17 20:35:08,30183.22639744952,201999.3457782681,0,20,0,0,2025-05-17,0,0,,0,0
TXN0006881_0,CUST01354,6498994637,Transfer,Branch,Pantami,623002.77,-16116.78,2025-05-17 20:35:08,117697.78146520145,281258.69534751173,0,20,0,0,2025-05-17,0,0,0.0,0,1
TXN0006881_1,CUST01354,6498994637,Transfer,Branch,Pantami,623002.77,-16116.78,2025-05-17 20:37:08,117697.78146520145,281258.69534751173,0,20,0,0,2025-05-17,0,0,0.0,0,1
TXN0006881_2,CUST01354,6498994637,Transfer,Branch,Pantami,623002.77,-16116.78,2025-05-17 20:39:08,117697.78146520145,281258.69534751173,0,20,0,1,2025-05-17,0,1,1.0,1,1
TXN0004132,CUST01354,6498994637,Deposit,ATM,Bauchi Rd,38314.52,22197.74,2025-05-23 04:58:20,118545.24564193691,208386.5599244788,0,4,0,0,2025-05-23,0,0,,0,0
TXN0005136,CUST01354,6498994637,Transfer,Internet Banking,Bauchi Rd,28335.5,-6137.76,2025-06-01 14:21:43,117697.78146520145,281258.69534751173,0,14,0,0,2025-06-01,0,0,0.0,0,0
TXN0004496,CUST01354,6498994637,Withdrawal,USSD,Gombe Main,72708.85,-50000.0,2025-06-29 20:43:28,75579.15662782955,206001.7785323362,0,20,0,0,2025-06-29,0,0,,0,0
TXN0009603,CUST01080,6509350807,Deposit,USSD,Kano Central,33438.6,515540.7,2025-01-15 20:18:11,118545.24564193691,208386.5599244788,0,20,0,0,2025-01-15,0,0,,0,0
TXN0004017,CUST01080,6509350807,Transfer,Internet Banking,Gombe Main,80383.17,435157.53,2025-03-20 12:50:21,117697.78146520145,281258.69534751173,0,12,0,0,2025-03-20,0,0,0.0,0,0
TXN0009896,CUST01080,6509350807,Transfer,Mobile App,Pantami,33348.92,401808.61,2025-04-14 02:53:34,117697.78146520145,281258.69534751173,0,2,0,0,2025-04-14,0,0,0.0,0,0
TXN0003573,CUST01080,6509350807,Withdrawal,Branch,Bauchi Rd,101691.54,300117.07,2025-05-11 01:40:28,75579.15662782955,206001.7785323362,0,1,1,0,2025-05-11,0,1,,0,0
TXN0002776,CUST01080,6509350807,Withdrawal,Mobile App,Pantami,34300.76,265816.31,2025-05-27 17:43:49,75579.15662782955,206001.7785323362,0,17,0,0,2025-05-27,0,0,,0,0
TXN0005425,CUST01080,6509350807,Deposit,Branch,Gombe Main,34080.0,299896.31,2025-05-29 07:11:50,118545.24564193691,208386.5599244788,0,7,0,0,2025-05-29,0,0,,0,0
TXN0006187,CUST01080,6509350807,Transfer,Mobile App,Gombe GRA,72455.22,227441.09,2025-06-07 06:19:58,117697.78146520145,281258.69534751173,0,6,0,0,2025-06-07,0,0,0.0,0,0
TXN0010077,CUST00638,6511915986,Deposit,Mobile App,Gombe Main,172589.4,486302.47,2025-01-16 23:57:54,118545.24564193691,208386.5599244788,0,23,0,0,2025-01-16,0,0,,0,0
TXN0000942,CUST00638,6511915986,Withdrawal,ATM,Gombe GRA,55336.72,430965.75,2025-03-01 15:29:46,75579.15662782955,206001.7785323362,0,15,0,0,2025-03-01,0,0,,0,0
TXN0000114,CUST00638,6511915986,Deposit,Branch,Tudun Wada,67430.59,498396.34,2025-03-16 01:02:28,118545.24564193691,208386.5599244788,0,1,0,0,2025-03-16,0,0,,0,0
TXN0003910,CUST00638,6511915986,Transfer,Mobile App,Lagos Island,33948.97,464447.37,2025-05-17 11:15:03,117697.78146520145,281258.69534751173,0,11,0,0,2025-05-17,0,0,0.0,0,0
TXN0006845,CUST00638,6511915986,POS Payment,USSD,Kano Central,20375.57,444071.8,2025-05-26 05:47:03,30183.22639744952,201999.3457782681,0,5,0,0,2025-05-26,0,0,,0,0
TXN0003401,CUST01116,6543031371,POS Payment,Branch,Tudun Wada,8887.11,244814.68,2025-01-12 22:11:04,30183.22639744952,201999.3457782681,0,22,0,0,2025-01-12,0,0,,0,0
TXN0009898,CUST01116,6543031371,Withdrawal,ATM,Lagos Island,84944.02,159870.66,2025-02-01 16:59:44,75579.15662782955,206001.7785323362,0,16,0,0,2025-02-01,0,0,,0,0
TXN0000411,CUST01116,6543031371,Deposit,USSD,Pantami,55989.45,215860.11,2025-02-21 14:43:48,118545.24564193691,208386.5599244788,0,14,0,0,2025-02-21,0,0,,0,0
TXN0000160,CUST01668,6546931975,Withdrawal,USSD,Tudun Wada,127618.03,156866.59,2025-01-30 20:22:53,75579.15662782955,206001.7785323362,0,20,0,0,2025-01-30,0,0,,0,0
TXN0002286,CUST01668,6546931975,Deposit,ATM,Gombe Main,104923.28,261789.87,2025-02-10 07:37:26,118545.24564193691,208386.5599244788,0,7,0,0,2025-02-10,0,0,,0,0
TXN0010016,CUST01668,6546931975,Withdrawal,Mobile App,Lagos Island,13513.59,248276.28,2025-03-23 16:50:28,75579.15662782955,206001.7785323362,0,16,0,0,2025-03-23,0,0,,0,0
TXN0004464,CUST01668,6546931975,POS Payment,USSD,Gombe Main,17479.95,230796.33,2025-04-30 02:56:21,30183.22639744952,201999.3457782681,0,2,0,0,2025-04-30,0,0,,0,0
TXN0009317,CUST01668,6546931975,Withdrawal,ATM,Lagos Island,55582.2,175214.13,2025-05-16 19:29:10,75579.15662782955,206001.7785323362,0,19,0,0,2025-05-16,0,0,,0,0
TXN0005449,CUST01668,6546931975,Transfer,USSD,Kano Central,110355.3,64858.83,2025-06-20 19:59:09,117697.78146520145,281258.69534751173,0,19,0,0,2025-06-20,0,0,0.0,0,0
TXN0002108,CUST00455,6557879552,Withdrawal,ATM,Gombe GRA,28613.46,87072.25,2025-01-27 20:51:43,75579.15662782955,206001.7785323362,0,20,0,0,2025-01-27,0,0,,0,0
TXN0002589,CUST00455,6557879552,POS Payment,USSD,Kano Central,4351485.29,74478.39,2025-03-17 23:28:02,30183.22639744952,201999.3457782681,1,23,0,0,2025-03-17,0,1,,0,1
TXN0009306,CUST00455,6557879552,Deposit,Branch,Kano Central,71054.76,145533.15,2025-06-11 20:48:03,118545.24564193691,208386.5599244788,0,20,0,0,2025-06-11,0,0,,0,0
TXN0002234,CUST00250,6559809166,Deposit,ATM,Tudun Wada,110608.05,252862.35,2025-01-13 00:43:34,118545.24564193691,208386.5599244788,0,0,0,0,2025-01-13,0,0,,0,0
TXN0004077,CUST00250,6559809166,Withdrawal,ATM,Gombe GRA,26916.36,225945.99,2025-02-04 09:15:10,75579.15662782955,206001.7785323362,0,9,0,0,2025-02-04,0,0,,0,0
TXN0007918,CUST00250,6559809166,Transfer,ATM,Pantami,182260.2,43685.79,2025-02-16 07:47:02,117697.78146520145,281258.69534751173,0,7,0,0,2025-02-16,0,0,0.0,0,0
TXN0010168,CUST00250,6559809166,Withdrawal,USSD,Gombe GRA,28888.99,14796.8,2025-03-08 23:17:46,75579.15662782955,206001.7785323362,0,23,0,0,2025-03-08,0,0,,0,0
TXN0004382,CUST00250,6559809166,Withdrawal,Branch,Gombe GRA,78256.51,-50000.0,2025-03-25 19:56:58,75579.15662782955,206001.7785323362,0,19,0,0,2025-03-25,0,0,,0,0
TXN0008604,CUST00250,6559809166,POS Payment,Mobile App,Pantami,18263.82,-50000.0,2025-04-06 15:16:41,30183.22639744952,201999.3457782681,0,15,0,0,2025-04-06,0,0,,0,0
TXN0009600,CUST00250,6559809166,Transfer,Branch,Lagos Island,36295.1,-50000.0,2025-05-04 09:39:41,117697.78146520145,281258.69534751173,0,9,0,0,2025-05-04,0,0,0.0,0,0
TXN0005862,CUST00250,6559809166,Withdrawal,USSD,Bauchi Rd,10864.17,-50000.0,2025-05-13 10:18:32,75579.15662782955,206001.7785323362,0,10,0,0,2025-05-13,0,0,,0,0
TXN0002952,CUST01707,6566032328,Bill Payment,Mobile App,Tudun Wada,20410.22,217660.2,2025-02-11 11:28:54,21098.941747967478,159017.0470171929,0,11,0,0,2025-02-11,0,0,,0,0
TXN0006959,CUST01707,6566032328,Deposit,ATM,Bauchi Rd,58659.48,276319.68,2025-04-20 12:59:18,118545.24564193691,208386.5599244788,0,12,0,0,2025-04-20,0,0,,0,0
TXN0007993,CUST01715,6569656413,Deposit,ATM,Bauchi Rd,51687.1,436044.33,2025-01-14 17:54:21,118545.24564193691,208386.5599244788,0,17,0,0,2025-01-14,0,0,,0,0
TXN0006201,CUST01715,6569656413,Withdrawal,Mobile App,Bauchi Rd,108380.71,327663.62,2025-02-21 16:57:17,75579.15662782955,206001.7785323362,0,16,0,0,2025-02-21,0,0,,0,0
TXN0002641,CUST01715,6569656413,Withdrawal,Internet Banking,Kano Central,50540.79,277122.83,2025-02-27 06:36:54,75579.15662782955,206001.7785323362,0,6,0,0,2025-02-27,0,0,,0,0
TXN0001312,CUST01715,6569656413,Withdrawal,USSD,Lagos Island,45893.59,231229.24,2025-03-04 05:25:23,75579.15662782955,206001.7785323362,0,5,0,0,2025-03-04,0,0,,0,0
TXN0001355,CUST01715,6569656413,Deposit,Branch,Bauchi Rd,93528.42,324757.66,2025-04-01 12:38:31,118545.24564193691,208386.5599244788,0,12,0,0,2025-04-01,0,0,,0,0
TXN0007114,CUST01715,6569656413,Transfer,USSD,Gombe GRA,68062.12,256695.54,2025-05-01 04:44:02,117697.78146520145,281258.69534751173,0,4,0,0,2025-05-01,0,0,0.0,0,0
TXN0002876,CUST01715,6569656413,POS Payment,USSD,Gombe Main,25235.29,231460.25,2025-05-09 10:48:58,30183.22639744952,201999.3457782681,0,10,0,0,2025-05-09,0,0,,0,0
TXN0006291,CUST00573,6570584951,Transfer,ATM,Gombe Main,113380.34,-986.02,2025-01-01 05:02:42,117697.78146520145,281258.69534751173,0,5,0,0,2025-01-01,0,0,0.0,0,0
TXN0008160,CUST00573,6570584951,Deposit,Internet Banking,Lagos Island,114509.14,113523.12,2025-01-14 21:14:47,118545.24564193691,208386.5599244788,0,21,0,0,2025-01-14,0,0,,0,0
TXN0002097,CUST00573,6570584951,Transfer,ATM,Lagos Island,81588.21,31934.91,2025-01-17 16:28:57,117697.78146520145,281258.69534751173,0,16,0,0,2025-01-17,0,0,0.0,0,0
TXN0003782,CUST00573,6570584951,Withdrawal,Branch,Bauchi Rd,50488.47,-18553.56,2025-05-06 22:09:24,75579.15662782955,206001.7785323362,0,22,0,0,2025-05-06,0,0,,0,0
TXN0007133,CUST00573,6570584951,Transfer,USSD,Kano Central,45932.55,-50000.0,2025-06-22 11:41:54,117697.78146520145,281258.69534751173,0,11,0,0,2025-06-22,0,0,0.0,0,0
TXN0008717,CUST00207,6573300620,Deposit,Internet Banking,Gombe Main,72339.41,275606.25,2025-01-25 15:40:51,118545.24564193691,208386.5599244788,0,15,0,0,2025-01-25,0,0,,0,0
TXN0002612,CUST00207,6573300620,Withdrawal,ATM,Bauchi Rd,33810.4,241795.85,2025-02-07 22:09:47,75579.15662782955,206001.7785323362,0,22,0,0,2025-02-07,0,0,,0,0
TXN0000859,CUST00207,6573300620,Deposit,Mobile App,Gombe Main,126023.5,367819.35,2025-03-03 01:38:34,118545.24564193691,208386.5599244788,0,1,0,0,2025-03-03,0,0,,0,0
TXN0003605,CUST00207,6573300620,Bill Payment,Branch,Tudun Wada,7330.99,360488.36,2025-05-03 03:55:50,21098.941747967478,159017.0470171929,0,3,0,0,2025-05-03,0,0,,0,0
TXN0008168,CUST00207,6573300620,Withdrawal,Mobile App,Gombe GRA,13266.46,347221.9,2025-05-26 08:50:59,75579.15662782955,206001.7785323362,0,8,0,0,2025-05-26,0,0,,0,0
TXN0001585,CUST00207,6573300620,Deposit,Branch,Bauchi Rd,87337.84,434559.74,2025-06-08 16:33:32,118545.24564193691,208386.5599244788,0,16,0,0,2025-06-08,0,0,,0,0
TXN0008193,CUST00207,6573300620,Withdrawal,USSD,Kano Central,49015.21,385544.53,2025-06-16 09:43:49,75579.15662782955,206001.7785323362,0,9,0,0,2025-06-16,0,0,,0,0
TXN0002163,CUST01470,6591689637,POS Payment,Internet Banking,Pantami,8733.81,175150.87,2025-01-11 05:35:21,30183.22639744952,201999.3457782681,0,5,0,0,2025-01-11,0,0,,0,0
TXN0009763,CUST01470,6591689637,Transfer,USSD,Bauchi Rd,29711.55,145439.32,2025-01-12 16:33:22,117697.78146520145,281258.69534751173,0,16,0,0,2025-01-12,0,0,0.0,0,0
TXN0007101,CUST01470,6591689637,Withdrawal,Mobile App,Tudun Wada,92133.64,53305.68,2025-03-20 08:31:57,75579.15662782955,206001.7785323362,0,8,0,0,2025-03-20,0,0,,0,0
TXN0000225,CUST01470,6591689637,Transfer,Branch,Gombe GRA,121898.75,-50000.0,2025-03-20 17:24:59,117697.78146520145,281258.69534751173,0,17,0,0,2025-03-20,0,0,0.0,0,0
TXN0000221,CUST01470,6591689637,Withdrawal,Mobile App,Pantami,82863.97,-50000.0,2025-04-09 20:30:43,75579.15662782955,206001.7785323362,0,20,0,0,2025-04-09,0,0,,0,0
TXN0003572,CUST01470,6591689637,POS Payment,USSD,Gombe Main,5268.66,-50000.0,2025-04-19 13:54:51,30183.22639744952,201999.3457782681,0,13,0,0,2025-04-19,0,0,,0,0
TXN0003358,CUST01470,6591689637,POS Payment,USSD,Kano Central,147688.35,-50000.0,2025-05-10 06:14:34,30183.22639744952,201999.3457782681,0,6,0,0,2025-05-10,0,0,,0,0
TXN0009031,CUST01470,6591689637,POS Payment,Branch,Bauchi Rd,6721.03,-50000.0,2025-05-27 11:51:07,30183.22639744952,201999.3457782681,0,11,0,0,2025-05-27,0,0,,0,0
